iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,center_compute_cost,queue_cost,memory_barrier_increment,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
69,78,64,65,0.86875,0.88125,0.7999999999999999,0.21394322378043698,0.20200339445751325,1.2159466182379501,1.2159466182379501,1.2159466182379501,1,ab9a32f2cfe4bc49a1cc812c965ce430dbf652f3a127c458acba169aa58d1fca,0,1,0.0,0.0,,deepseek-chat,2158.110917021986,deepseek-v4-flash,346,50,396,1,True
70,90,64,65,0.86875,0.88125,0.9444444444444444,0.21394322378043698,0.20200339445751325,1.3603910626823947,1.3603910626823945,1.3603910626823947,1,ff26a39bf89784aad6b39f98e5b75672187dd60ef99f4a89c3e8ff996c026603,0,1,0.9444444444444444,0.20200339445751325,High VRAM load may cause OOM; consider reducing steps or batch size.,deepseek-chat,1399.9531250447035,deepseek-v4-flash,350,76,426,1,True
71,6,64,65,0.8675,0.8812500000000001,1.987031674251178,0.21394322378043698,0.22071638809326966,2.4216912861248847,2.4216912861248847,2.4216912861248847,1,1008ccbec00db03ff892412ffe461d5514892af7ed0dce1865079a2a825cef1d,0,1,0.05,0.01375,High congestion increase; consider offloading to less loaded node.,deepseek-chat,1379.8440409591421,deepseek-v4-flash,349,63,412,1,True
72,27,64,65,0.86625,0.88125,3.25,0.21394322378043698,0.2391735873465335,3.7031168111269706,3.7031168111269706,3.7031168111269706,1,4c4b298b3e47979a3cdba4b9fc06278255310ef8d784644780c7b6bea165b058,0,1,0.0,0.0,,deepseek-chat,1293.3927919948474,deepseek-v4-flash,342,50,392,1,True
73,20,65,66,0.88125,0.89625,2.3333333333333335,0.21395686967003036,0.2821258292103592,2.829416032213723,2.829416032213723,2.829416032213723,1,611be9fbd70b1389148dd8b38fe9e6e493faf349858c5f8462b03b79458dd602,0,1,0.0,0.0,High congestion may cause delay,deepseek-chat,1103.7415000027977,deepseek-v4-flash,350,55,405,1,True
74,26,66,67,0.89625,0.91125,1.5,0.21397051730047978,0.3327916948969343,2.046762212197414,2.046762212197414,2.046762212197414,1,229dfa3fb404a8a7116da7f05729005b0794d2eb1dab24274547fcba05b3aa6d,0,1,0.5,0.3,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1187.525709043257,deepseek-v4-flash,342,62,404,1,True
75,93,65,66,0.8775,0.89625,5.053698340917845,0.21395686967003036,0.34567196864061955,5.613327179228495,5.613327179228495,5.613327179228495,1,093a878530c1606d14af21dad6ba90fd306e5db534cba7a27a0f4ac41de5519a,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1187.6707909977995,deepseek-v4-flash,346,62,408,1,True
76,17,64,65,0.865,0.8775,1.8666666666666667,0.21394322378043698,0.19383234932893623,2.2744422397760395,2.27444223977604,2.2744422397760395,1,124e2a6c7600745dd50f11f1cbd34f2eba9132fabf9374a07e2abf2fe4cb4cbb,0,1,0.015625,0.0125,"Prompt length 62 chars, negative prompt 26 chars, steps 30, 1 image, no LoRA. Observed exec time 28.0s. Local energy cost 3.2, tx energy cost 0.2756. Simulated local energy 504000 mJ, tx energy 0.234375 mJ.",deepseek-chat,1656.9142090156674,deepseek-v4-flash,345,122,467,1,True
77,40,65,66,0.8775,0.89625,2.7,0.21395686967003036,0.34567196864061955,3.25962883831065,3.25962883831065,3.25962883831065,1,5283cb2f9377f347f1c5e5a3b5ed95cf19458c85c004194404dd7fe303011a34,0,1,0.0,0.0,High congestion; offloading may increase latency.,deepseek-chat,1182.0424170000479,deepseek-v4-flash,341,58,399,1,True
78,80,64,65,0.8649999999999999,0.8774999999999998,1.0555555555555556,0.21394322378043698,0.193832349328936,1.4633311286649286,1.4633311286649286,1.4633311286649286,1,f01b8b295e6237edfc04061415f0be51ee8860b68158974b7ab2912b69ea3f02,0,1,0.015625,0.0125,TXT_2_IMG with 30 steps and 78 chars prompt may cause high latency,deepseek-chat,1515.442833013367,deepseek-v4-flash,349,72,421,1,True
79,21,65,66,0.8775,0.89625,8.453698340917844,0.21395686967003036,0.34567196864061955,9.013327179228494,9.013327179228494,9.013327179228494,1,6b4a5b5077445b6a627523864aeb856cd29d6faa3290f1d9ba9249d3c9a29650,0,1,0.0,0.0,High congestion may cause delay,deepseek-chat,1221.627791004721,deepseek-v4-flash,346,55,401,1,True
80,22,64,65,0.865,0.8775,1.3333333333333333,0.21394322378043698,0.19383234932893623,1.7411089064427065,1.7411089064427065,1.7411089064427065,1,2a21139d12c55cdf0c8fe13bc04031d00a5160d8f253367c21eb367ed8e05add,0,1,0.015625,0.0125,"Prompt length 44 chars, negative prompt 26 chars, steps 30, 1 image, no LoRA. Observed exec time 24s. Local energy cost 2.8, TX energy cost 0.239. Simulated local energy 432000 mJ, TX energy 0.227 mJ. Offloading may increase center cost.",deepseek-chat,1777.8648750390857,deepseek-v4-flash,346,126,472,1,True
81,65,65,66,0.8775,0.89625,2.7,0.21395686967003036,0.34567196864061955,3.25962883831065,3.25962883831065,3.25962883831065,1,992316c4fc5e9b361e19c230429fe297bbb56f31403c1116e3b63ffd46b50f7e,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1430.947374959942,deepseek-v4-flash,345,62,407,1,True
82,55,65,66,0.8775,0.8937499999999999,2.083333333333333,0.21395686967003036,0.2953567761697582,2.5926469791731215,2.5926469791731215,2.5926469791731215,1,4f0df4ed8c559408852c9d4e831e51234a73569ec882029fada7afed80a092c2,0,1,0.0,0.0,TXT_2_IMG with 8 images and 30 steps may cause high latency; consider reducing steps or images.,deepseek-chat,1279.1512089897878,deepseek-v4-flash,346,75,421,1,True
83,77,65,66,0.88125,0.8937499999999999,1.0,0.21395686967003036,0.23181063673949787,1.4457675064095281,1.4457675064095281,1.4457675064095281,1,b73fe95e7000cf96ac64edea9e9a327e150169a5da6817c7816bb582f5fb324d,0,1,0.0,0.0,none,deepseek-chat,1325.2264590119012,deepseek-v4-flash,345,52,397,1,True
84,62,65,66,0.88125,0.8937499999999999,1.7777777777777777,0.21395686967003036,0.23181063673949787,2.223545284187306,2.223545284187306,2.223545284187306,1,27c7b532f5bba189e621876419604f7a49415bd6a3bceee09d09b45cb4edadee,0,1,0.015384615384615385,0.014184397163120567,"Prompt length 71 chars, steps 30, no LoRA. TXT_2_IMG task may cause high compute load.",deepseek-chat,1613.0434999940917,deepseek-v4-flash,355,86,441,1,True
85,69,65,66,0.875,0.89375,2.6536983409178445,0.21395686967003036,0.33628633839750055,3.2039415489853753,3.203941548985375,3.2039415489853753,1,965bc5b5ebde8dad14a51bcfcb8d249c571103ed66ee99ce6b278b2a36adf208,0,1,0.015384615384615385,0.02142857142857143,High congestion and VRAM load; consider offloading.,deepseek-chat,1356.2480000546202,deepseek-v4-flash,345,70,415,1,True
86,91,64,65,0.8624999999999999,0.8749999999999999,0.7222222222222222,0.21394322378043698,0.18856944424840316,1.1247348902510623,1.1247348902510623,1.1247348902510623,1,7d76a8034e68d6f044997b959514a9fb5696fefd68510194d969bf5c893bf233,0,1,0.7222222222222222,0.18856944424840316,High congestion increase from 64 to 65; VRAM load approaching 0.875; TXT_2_IMG task with 30 steps may cause latency.,deepseek-chat,1573.9636669750325,deepseek-v4-flash,354,94,448,1,True
87,26,65,66,0.875,0.89,1.5,0.21395686967003036,0.263363449734044,1.9773203194040743,1.9773203194040747,1.9773203194040743,1,fa2c59c2124988076c3fb542eaa6ab2640d1ab0c3b87d6638447242ec5539339,0,1,0.02,0.015,High VRAM load may cause OOM,deepseek-chat,1237.030207994394,deepseek-v4-flash,339,59,398,1,True
88,54,65,66,0.875,0.89375,2.6536983409178445,0.21395686967003036,0.33628633839750055,3.2039415489853753,3.203941548985375,3.2039415489853753,1,9edbb2169f1e0a74c3350545a6d3b2f1c0f481f97f1b23c4e731fe58d78d66e0,0,1,0.015384615384615385,0.02142857142857143,High congestion and VRAM load; consider offloading to edge.,deepseek-chat,1299.575040990021,deepseek-v4-flash,345,72,417,1,True
89,20,64,65,0.86,0.875,2.3333333333333335,0.21394322378043698,0.22326768600078517,2.7705442431145553,2.7705442431145557,2.7705442431145553,1,2b5fe8c39c44c4193660ae74a993c356b9f42b0d7563bb54b123ceb2d004b784,0,1,0.015625,0.01744186046511628,High VRAM load may cause OOM,deepseek-chat,1415.4793749912642,deepseek-v4-flash,348,65,413,1,True
90,12,64,65,0.86,0.875,4.0,0.21394322378043698,0.22326768600078517,4.437210909781222,4.437210909781222,4.437210909781222,1,bc19fa5a3b79dbf715cdeacd3c818f0f99065ede643d4c3e582cfd32cffc47b0,0,1,0.015625,0.01744186046511628,High VRAM load may cause OOM; consider reducing batch size or steps.,deepseek-chat,1401.4874590211548,deepseek-v4-flash,343,71,414,1,True
91,15,64,65,0.8624999999999999,0.8749999999999999,1.1111111111111112,0.21394322378043698,0.18856944424840316,1.5136237791399514,1.5136237791399514,1.5136237791399514,1,e8d91fcae794e8417a7d098c4e3f97a8debb7a131c914382f69b807b02fc7a27,0,1,0.015625,0.014492753623188406,"Prompt length 68 chars, negative prompt 26 chars, steps 30, 1 image, no LoRA. Observed exec time 20s. TX energy cost 0.2877 vs local 2.4. Offloading may reduce energy but increase center cost.",deepseek-chat,1866.9058330124244,deepseek-v4-flash,346,113,459,1,True
92,39,64,65,0.8624999999999999,0.8749999999999999,1.7222222222222223,0.21394322378043698,0.18856944424840316,2.1247348902510623,2.1247348902510623,2.1247348902510623,1,d3cdb6f5de9eb505aaa6bb4afac62427625bf66f240814a611a6389552c44bf6,0,1,0.0,0.0,"Prompt length 13 chars, negative prompt 26 chars, steps 30, no LoRA. Observed exec time 31s. Local energy cost 3.5, tx energy cost 0.1763. Simulated local energy 558000 mJ, tx energy 0.215 mJ. Offloading may not be beneficial due to high local energy cost.",deepseek-chat,1922.9498750064522,deepseek-v4-flash,346,127,473,1,True
93,11,65,66,0.875,0.8975,2.5,0.21395686967003036,0.4122833074001664,3.126240177070197,3.126240177070197,3.126240177070197,1,062e08a49cb43571740ccc8ed1a2d14d29480342e68d2fd6657e24976caf7f51,0,1,0.0,0.0,High congestion and VRAM load; consider offloading to edge.,deepseek-chat,1491.1430830252357,deepseek-v4-flash,341,63,404,1,True
94,95,64,65,0.8624999999999999,0.8749999999999999,0.8888888888888888,0.21394322378043698,0.18856944424840316,1.291401556917729,1.291401556917729,1.291401556917729,1,56d9c2b156cb0c13bde77b860969369ea07721d43553945d105103fae472329e,0,1,0.8888888888888888,0.18856944424840316,High congestion increase from 64 to 65; VRAM load approaching 0.875; TXT_2_IMG task with 30 steps may cause latency.,deepseek-chat,1638.3707500062883,deepseek-v4-flash,349,93,442,1,True
95,50,64,65,0.8624999999999999,0.8749999999999999,1.2777777777777777,0.21394322378043698,0.18856944424840316,1.680290445806618,1.680290445806618,1.680290445806618,1,7c08319b3390d2a68249d172f513c13ec62abf2cab0e429aeff3c2e952d6ce05,0,1,0.015625,0.014492753623188406,"Prompt length 75 chars, steps 30, no negative prompt, no LoRA. TXT_2_IMG with 1 image. Observed exec time 23.0s. Local energy cost 2.7, tx energy cost 0.3019. Local energy MJ 414000, tx energy MJ 0.2293. Candidate congestion 65 > current 64, vram load 0.875 > 0.8625. Offloading may increase latency ",deepseek-chat,2499.276709044352,deepseek-v4-flash,351,159,510,1,True
96,85,64,65,0.85625,0.875,3.9536983409178443,0.21394322378043698,0.2735565927080785,4.44119815740636,4.44119815740636,4.44119815740636,1,9efbf2588381aebedb5fc8ce6cfd43da61b7d49394d98e206c93bba480627c7e,0,1,0.015625,0.021875,High VRAM load may cause OOM; consider reducing batch size or steps.,deepseek-chat,1301.945750019513,deepseek-v4-flash,345,67,412,1,True
97,49,63,64,0.84375,0.85625,1.8888888888888888,0.21392957963136666,0.15339432134907272,2.2562127898693283,2.256212789869328,2.2562127898693283,1,dce0ac7dd81c3440bf992f9dca9c380433e8002e5808257545f038905006cedf,0,1,0.0,0.0,High congestion may cause delay,deepseek-chat,1428.7609169841744,deepseek-v4-flash,350,55,405,1,True
98,30,64,65,0.85625,0.875,2.5536983409178444,0.21394322378043698,0.2735565927080785,3.0411981574063596,3.04119815740636,3.0411981574063596,1,e5d8c8ef725556faa4648923eb0dc147088e2ec115b2ee72ae72fbbca542aa8d,0,1,0.015625,0.021875,High congestion increase; consider offloading to edge.,deepseek-chat,1501.9107080297545,deepseek-v4-flash,353,61,414,1,True
99,70,63,64,0.84375,0.85625,0.9444444444444444,0.21392957963136666,0.15339432134907272,1.3117683454248839,1.3117683454248839,1.3117683454248839,1,6b998d91eb33f9268ba0e3e769541a42f29d12b4d029cc34e24f49fc25823695,0,1,0.9444444444444444,0.15339432134907272,High congestion; offloading may increase latency.,deepseek-chat,1434.9299159948714,deepseek-v4-flash,350,69,419,1,True
100,44,63,64,0.8437499999999999,0.8562499999999998,0.7777777777777778,0.21392957963136666,0.15339432134907294,1.1451016787582173,1.1451016787582173,1.1451016787582173,1,50c148e421a1e979dee6f2db20ddee6864f292bd3836c54d32bea341350094f5,0,1,0.7777777777777778,0.15339432134907294,High congestion; offloading may increase latency.,deepseek-chat,1743.6868749791756,deepseek-v4-flash,351,69,420,1,True
101,33,64,65,0.85625,0.8687499999999999,1.4444444444444444,0.21394322378043698,0.17602889990856396,1.8344165681334454,1.8344165681334452,1.8344165681334454,1,6602f5f82df0f18d8c9f9b8c73ec1a4b32df49c8f0160edc524cd96b38073182,0,1,0.015625,0.0125,"Prompt length 66 chars, steps 30, no LoRA, 1 image. TXT_2_IMG task with moderate compute demand.",deepseek-chat,1504.2088750051335,deepseek-v4-flash,350,82,432,1,True
102,79,65,66,0.86875,0.88125,1.1666666666666667,0.21395686967003036,0.20200339445751325,1.5826269307942105,1.5826269307942102,1.5826269307942105,1,3ff5934d47e109fd0137e91c296608acce14e441d09534bbe9c865e337144014,0,1,0.0,0.0,TXT_2_IMG task with high steps (30) and prompt length (62) may cause high compute load; consider offloading if congestion increases.,deepseek-chat,1447.09737499943,deepseek-v4-flash,346,82,428,1,True
103,21,66,67,0.88125,0.9,8.453698340917844,0.21397051730047978,0.36024384616893257,9.027912704387257,9.027912704387257,9.027912704387257,1,cf41e5b5cacda329477d15d766e02d48593c1afd284fce6601c8d84a0c40cf3a,0,1,0.015151515151515152,0.02127659574468085,High congestion; TXT_2_IMG with LoRA may cause memory pressure.,deepseek-chat,2014.8390409885906,deepseek-v4-flash,345,76,421,1,True
104,50,65,66,0.86875,0.88125,1.2777777777777777,0.21395686967003036,0.20200339445751325,1.6937380419053212,1.6937380419053214,1.6937380419053212,1,023b4e0deae2304012d01add041076644f8da50212227954220178093828b23c,0,1,0.0,0.0,High congestion may cause delay.,deepseek-chat,1237.0078329695389,deepseek-v4-flash,352,56,408,1,True
105,97,65,66,0.865,0.88125,3.170365007584511,0.21395686967003036,0.25737848875919656,3.6417003660137377,3.641700366013738,3.6417003660137377,1,846e61af5a6211960180f9ff7951e420d8cda5d514ae2442e43905e268f51c30,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1565.531958010979,deepseek-v4-flash,345,62,407,1,True
106,15,65,66,0.86875,0.88125,1.1111111111111112,0.21395686967003036,0.20200339445751325,1.5270713752386547,1.5270713752386549,1.5270713752386547,1,4f3c2933cae76b51f1047955b34ae02a2e8188f565891a151caff05e4dde3d68,0,1,0.015384615384615385,0.014388489208633094,High congestion; offloading may increase latency.,deepseek-chat,1361.2030409858562,deepseek-v4-flash,347,69,416,1,True
107,78,65,66,0.86875,0.88125,0.7999999999999999,0.21395686967003036,0.20200339445751325,1.2159602641275435,1.2159602641275435,1.2159602641275435,1,f878ffd0c406ecdf8e30a56a92cdf47ce1986f003ea34f56287bebd5176e26ba,0,1,0.0,0.0,,deepseek-chat,1407.5452500255778,deepseek-v4-flash,346,50,396,1,True
108,85,66,67,0.88125,0.9,3.9536983409178443,0.21397051730047978,0.36024384616893257,4.527912704387257,4.527912704387256,4.527912704387257,1,a8a994969479ad7e5b9592d445eca4ee553021a56b059e72d0b1c3cc1d748215,0,1,0.21397051730047978,0.36024384616893257,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1819.0758749842644,deepseek-v4-flash,345,72,417,1,True
109,11,66,67,0.88125,0.9037499999999999,2.5,0.21397051730047978,0.44165494523755,3.15562546253803,3.15562546253803,3.15562546253803,1,a9e7b4ee2538eaeb80d1c6cd53e803e802a936f62791a0d61e431e4177818b73,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1505.5642499937676,deepseek-v4-flash,341,62,403,1,True
110,67,66,67,0.88125,0.895,1.2536983409178448,0.21397051730047978,0.2567951057648239,1.7244639639831485,1.7244639639831485,1.7244639639831485,1,4cdbb5e13f49e07682eeaac985ff69e394a3501ffbd117f1375079cdfd9ce42c,0,1,0.05,0.015625,High congestion; offloading may increase latency.,deepseek-chat,1269.7745420155115,deepseek-v4-flash,345,60,405,1,True
111,63,66,67,0.88125,0.8975,1.3333333333333333,0.21397051730047978,0.3078076057421659,1.855111456375979,1.855111456375979,1.855111456375979,1,2daa3ffed19d5f18705f0d2e6636b1e9e2a2d8396692e20d0b0fa16fc06ea418,0,1,0.015151515151515152,0.0184375,High congestion; offloading may increase latency.,deepseek-chat,1890.9769169986248,deepseek-v4-flash,346,65,411,1,True
112,78,65,66,0.86875,0.88125,0.7999999999999999,0.21395686967003036,0.20200339445751325,1.2159602641275435,1.2159602641275435,1.2159602641275435,1,f878ffd0c406ecdf8e30a56a92cdf47ce1986f003ea34f56287bebd5176e26ba,1,1,0.0,0.0,,deepseek-chat,1407.5452500255778,deepseek-v4-flash,346,50,396,1,True
113,21,66,67,0.88125,0.9,8.453698340917844,0.21397051730047978,0.36024384616893257,9.027912704387257,9.027912704387257,9.027912704387257,1,cf41e5b5cacda329477d15d766e02d48593c1afd284fce6601c8d84a0c40cf3a,1,1,0.015151515151515152,0.02127659574468085,High congestion; TXT_2_IMG with LoRA may cause memory pressure.,deepseek-chat,2014.8390409885906,deepseek-v4-flash,345,76,421,1,True
114,92,65,66,0.86875,0.88125,0.5555555555555556,0.21395686967003036,0.20200339445751325,0.9715158196830992,0.9715158196830992,0.9715158196830992,1,6811de709d1f7237e80a02256872723ed2efce21c1abb534896d7cb3459df807,0,1,0.5555555555555556,0.20200339445751325,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1225.3453340381384,deepseek-v4-flash,350,73,423,1,True
115,6,65,66,0.8675,0.8812500000000001,1.987031674251178,0.21395686967003036,0.22071638809326966,2.421704932014478,2.421704932014478,2.421704932014478,1,5a7bbe9efece8b7560b085cf81dd6f54f990944d017b4c7346f5dc11a088ab0f,0,1,0.0,0.0,High congestion may cause delay.,deepseek-chat,1466.4115000050515,deepseek-v4-flash,349,55,404,1,True
116,33,65,66,0.86875,0.88125,1.4444444444444444,0.21395686967003036,0.20200339445751325,1.8604047085719881,1.860404708571988,1.8604047085719881,1,931d47c2b8c786cd41e9da35de49fd4e4521b4e6af8e899413ca5f9367db06e9,0,1,0.015384615384615385,0.014388489208633094,High congestion; consider offloading to edge.,deepseek-chat,1608.6547080194578,deepseek-v4-flash,350,68,418,1,True
117,69,66,67,0.88125,0.9,2.6536983409178445,0.21397051730047978,0.36024384616893257,3.227912704387257,3.227912704387257,3.227912704387257,1,bf74edcba2743896dbaea9b3ac0294a2eab4e47b5a072b39bd8c2abacbee4f7f,0,1,0.15,0.01875,High congestion; offloading may increase latency.,deepseek-chat,1112.8107910044491,deepseek-v4-flash,345,60,405,1,True
118,3,65,66,0.86875,0.88125,1.6666666666666667,0.21395686967003036,0.20200339445751325,2.0826269307942105,2.08262693079421,2.0826269307942105,1,ded83ecf986bbede7a09224cf8861c8dc2a88c7c130508535f5c52793bad36f3,0,1,0.0,0.0,,deepseek-chat,1248.9731250097975,deepseek-v4-flash,347,49,396,1,True
